;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
A nova série Battlestar Galactica tem mais episódios do que a anterior?;1975638209;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2049161376;2021903089;2150709572;2136163546;2158879698;2149933476;2105978787;2065778396;2223940998;2218371360;3378626257;3344196448;2085415784;2037318660;2562822222;2389292028;8719413250;8601059814;2076894574;2059721347;3027791074;2740657827;41647525040;40706416618;2073861613;2010665732;3663658367;2933596345;130672321992;143658094307;2124748921;2091074763;6120423028;4007446172;137863601695;137539685020;2122271525;2087497302;11421498077;5494732146;146378827797;134889568824;2132583718;2160996822;41381430917;9056173492;126926857709;173255395329;2156609834;2132461336;162812473177;14103464809;163118220941;154138487918;2155896510;2247724264;149406877579;21794879149;170444585140;249480606628;2209297265;2304345355;140058452018;69574425379;172461413632;143027030058
Quem é o jogador mais jovem de dardos?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quem desenvolveu o jogo World of Warcraft?;907692408;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;953367492;932222516;977677625;982079150;1039974301;1031726162;970982409;982733745;1104049880;1096093230;2205278404;1980451617;949262870;960515947;1436585835;1431331353;7650958083;5435767197;985493569;984531488;1916700182;1929300947;45745125469;35978612683;967552375;1024468268;2334035421;2082324025;144087180958;130814482323;1050465435;1051151870;4979675784;2956364873;134814833574;135107817820;1016318125;1041011733;9223357688;4934039828;134388354276;143818647288;1064696375;1059650924;35402189568;11469787694;199781398550;207160277459;1115997557;1089000799;134543074435;29630477772;134147590301;265977022398;1096155402;1108627039;149914406497;67593607189;170193256899;184287048040;1138939872;1133783897;139145696741;198132223664;154534313209;148026436989
Qual papa fundou a Televisão do Vaticano?;23119191320;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;20716015474;20702428924;21163259399;20738713632;20816551460;20900152763;21060893332;20562156572;21066792085;21030511494;21761589199;21324633699;20432246449;21342694774;21607519882;21490547997;27772747139;23107174044;20882598682;20563030267;21933997582;22462325972;60486205466;28705850950;21085413236;20904233668;22835803390;22041885579;138536844907;40427496650;21060538642;21030356266;24251316005;25072059482;134793062854;128755346561;20889680318;20917044882;28860806146;27453118876;145572698398;125609995413;21652117439;20995838202;72514798953;41501598382;143124876617;148822336439;20764130192;21307082665;132475765173;59832176453;135220551156;156471079760;21230396081;21721139536;130675910349;128397752442;122988632143;124106904707;21096484295;21851227492;122720969425;133447165715;136963520426;133948423095
Quem compôs a música para Harold e Maude?;12281015929;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6934693614;6862382002;6837234859;7001030268;6909449761;6915328862;6636866678;6917437052;7043178394;7013333204;8014577318;7408390956;6883641948;6697991104;7183382767;7410955897;14289483759;9219034616;6810489114;6941995074;7932079808;7595453325;47458720473;14677797417;6727989868;6711021387;8346809575;8393969359;135380753252;30673377028;7115124869;6888354961;10825557124;10843471524;130570562817;125020615371;6867295642;6935238842;15833458227;14111174197;147178596166;134994636141;6961870151;7154165347;44574708625;23513695272;187732818249;137503102199;6854489927;6940046335;135299188345;41787216675;132107286268;147916251964;6959638875;6962219540;143817284222;53080970384;137280262288;135151717020;6955401850;7124787926;136064048374;134549043606;131483624564;137546246906
Liste todos os membros da Prodigy;3134757419;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3143768530;3336418472;3167273540;3167558169;3256745072;3188154539;3135016745;3221107266;3323783880;3280847735;4351682521;4327663014;3244374331;3206439118;3599522302;3546431655;9552544208;9860262525;3116256183;3148157799;4094914501;3695217651;41960355354;13365415438;3182130064;3135281738;4600300949;3982498968;140425349734;75202493511;3122589589;3109914496;7888133607;4472512679;135174705366;136654534179;3206180461;3184744155;11634234202;5190541069;141617183763;135799169396;3172076070;3192418734;37429707691;7547891772;178431476751;144773523672;3245902350;3271223637;148923828537;17660781500;130381917153;148331272249;3266009444;3215488427;131271665578;31340227723;142641246965;151587667777;3279338156;3366447861;150650153684;135252227242;132203596908;129480194901
Quem atua nos filmes espanhois produzidos por Benicio del Toro?;141228577042;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1502559839;1556521470;1513210170;1425349562;1608331840;1593695072;1569285731;1480169404;1726204314;1599115951;3123652230;2283855426;1565899706;1563748603;1971696989;1744888418;8797284280;4310559211;1552028269;1476312080;2400419674;2058045692;41074984643;9098389827;1517697467;1531715620;3051807053;2161320742;142130090612;22452335162;1623587394;1645244501;5805713051;3823291612;135986453784;125940981831;1655759772;1559397284;11398279177;8213146338;134392346185;145719704676;1617667985;1664387759;40699755002;16687663530;179720239278;183541415126;1719300795;1759069753;141745182168;37290677375;149831454191;150910929818;1720420651;1844470055;142375610902;51372013367;136081798849;141209897377;2282718097;2346494348;139328601223;141790638221;135132097361;142927698367
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?;10711425449;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8857994868;8943395829;8398620632;8941261323;9141758934;9163073083;9107095205;9125079813;8980328241;9068452952;10209925004;9940563372;9160515935;8483148103;9554734181;9594156592;15372504275;12685365569;8912150864;9227912636;9774857321;9284958215;48706311491;48875683236;8920529867;9032766508;10234659065;9777813557;139609086519;141557008420;8570826105;9136127819;13473851130;11449578026;134768240244;135463861110;8686758032;9143358507;18071696622;14409389878;137239461386;133246718180;9118259834;9147309514;46272174726;29817705856;156963748345;148022179352;8742106735;8824083478;130262769666;57015939124;131411978495;140537594158;9257335645;8755391534;141712733956;132002935683;131736975683;140460695985;9370004790;9490455276;131782648409;130180693852;131709195588;158146544841
Em qual país está localizada Meca?;23128801937;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2745179919;2749720612;2712048910;2720896580;2816814179;2811710911;2664595775;2851752112;2908698907;2838845238;3922862504;4140852940;2765039658;2755352638;3287431626;2967967473;10725465478;5648455081;2910663624;2768187658;3721706617;3520461302;46624468455;13808289820;2824151879;2835543451;4354770104;3601085392;130278647437;30809336491;2745502351;2998484878;6547708330;5589989439;135347502897;134988882963;3019199494;2942170564;11534500813;9581620493;146958300419;129829835573;3086823386;3071900429;40891703965;35552483928;207390662383;141302785060;3120706644;3189552307;130744405602;82827433018;135960647387;134508327619;3112567823;3140129434;135883577052;136766204571;129733168646;143845369330;3273148303;3217496319;180773666683;139229111233;142292665115;134923866445
Quantos idiomas são falados na Colômbia?;43086843912;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3235556298;3143199343;3188084490;3212573036;3313933640;3346561551;3229221976;3630958004;3402319467;3331929370;4594473475;4456881832;3258106215;3272765159;4031834875;3484439740;10902185265;9725466408;3369619374;3242752580;4228194845;3694520559;45478439686;42673954191;3248798746;3125321236;4668502137;3855455513;129922456080;138072346182;3243756798;3277277896;7508753836;4135605958;133827936945;137010451332;3387556072;3283445167;12406806762;4492121475;135752034849;130740847492;3262302890;3346164917;39011465087;5927443239;157538870262;423190641447;3469954356;3852981824;134468870819;22107414344;132913606619;215748370508;3621991441;3583692244;138286733550;118342000020;136491697530;135924020093;3748821793;3613693141;133241506436;133293995236;129844765556;137564306284
Qual o maior estádio da Espanha?;1602739028;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1654513573;1702880192;1639084320;1702835658;1782134624;1784671060;1714617231;1680080377;1804935120;1771832719;3125629207;2689407655;1678336325;1666687778;2212539754;1991879129;10221947098;5770269623;1753248350;1701894567;2653175577;2264025517;48443104287;15088668895;1755903208;1667766720;3415749524;2495478666;136472717006;40743346496;1768522068;1762699583;6194376917;2863879663;135310349916;122306773236;1909491231;1848079493;11240222633;3873345279;145895985181;134701011031;1894604818;2017798377;39939615788;12861096266;178138722565;145734499711;2181020939;2255393415;136486645147;42891814851;150252391950;132234873938;2429734499;2470362045;137045886701;143119422302;136171182747;136509114588;2554974457;2411150949;135053741502;142143829846;149707487017;141221262601
Que surfistas profissionais nasceram nas Filipinas?;12725941047;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10128005724;10426880279;10349715717;10473941367;10194131634;10251156045;10417041655;10317321082;10594196832;10784053211;11552539820;11900184888;10246162200;10784491759;10794102019;10854514447;17832808838;17860042048;10640589683;10190385650;11483329627;11398600951;53556941463;54175683919;10335136408;10499277255;12270239490;11309902537;143900807897;142048196596;10770752055;10477865846;14036821141;14205765856;134526064460;136782542838;10418786705;10389574182;18794679052;16717004367;136443968753;131841270535;10832824295;10700099434;47052323482;40488131296;175344772266;175893619145;10870245612;10598645259;133011398679;54973612193;139803102631;126143643152;11050804870;10964249189;143180484618;132684074231;131815458943;135761342787;11273752311;10994225765;138873599669;141383169105;135428710710;137687227663
Quais são os cinco condados de New York?;1425603642;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1494028062;1444625914;1489606304;1505606461;1594249644;1566702584;1516544185;1448218735;1680156081;1559776376;2715353349;2712030561;1446198466;1471474923;2022591607;1743675871;9459977200;9357469151;1539950678;1501866127;2436211423;2009069960;42389743391;44380531306;1493836918;1459212478;3275791668;2281382308;141820278700;141690807950;1508138719;1563534154;6492797449;3148261886;136534374392;136871055096;1498571876;1550257209;11307202898;6336298610;145699297285;134596772296;1710464959;1725245341;41766923452;21760336044;247077180045;562036347511;1802891686;1836671227;135645991484;79759063823;134578160818;129107879014;1931858739;1996452966;143288618909;142939206798;151192003226;129970187776;2248390938;2293036758;133367267219;134342402667;141922533030;141852417109
Cola é uma bebida?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Quando a princesa Diana morreu?;819105122;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;820759285;823437625;865022324;900004396;865102589;940216248;845817397;856087644;1061448668;1062071182;2054519880;2067925483;852586843;842488219;1339770512;1219892465;7722288058;3911116614;860578135;876858069;2022833385;1515745284;38375273468;19904163044;884846089;875691152;2484659303;1821843859;132919657782;131947909153;870318479;904197167;5502678702;2284920705;133149612480;132959960360;887043591;865569496;10002543450;2951117230;143054584060;133103447547;930915292;925930008;39121974171;5434966876;199138570149;205778523435;948735322;941790125;139686547208;7644010111;139064145669;142283618210;909312055;926638699;132725600856;7757546726;132476072142;89321150938;956699952;942158024;131485664678;7755681373;138993240908;141054920641
Onde é produzido o vinho espumante na França?;10267006203;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;8645596438;8831274790;8540031725;8707333129;8794448781;8862189387;8704928422;8669373546;8713335220;8567590841;10018008802;9528949635;8770508948;8321398593;9245149869;9206144972;14744843051;15004279376;8864105384;8522975980;9506253303;9622098644;47164114074;51335543039;8676118503;8719878490;10253654307;9762147252;133468039331;139882533311;8399201628;8799727683;12665214600;11777580861;133466214820;131963140310;8382616964;8733273328;16623995838;13588229748;135152383731;137526092165;8881541974;8760171696;44652260580;28604450664;225859667001;237737414379;8998405297;8699768027;133624105707;71902454804;133919975436;149852999856;9028834378;8611839356;140443396960;136193423687;139240707473;132646272865;8928037328;9186362699;134026443844;131265972606;132547627270;143872377821
