;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quem desenvolveu o jogo World of Warcraft?;7936604436;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7721547690;7670650918;7818177998;7747117578;7872554952;7922448612;7753604873;7763172116;8211934698;8065581740;9327931685;8907587823;7716560888;7765242039;8626307660;8525557559;14885042474;12486258906;7816806338;7850866380;9063495692;9189299557;52848944720;43205430875;7812528120;7766462359;9536336819;9183069126;150708976188;137525402795;7926258203;7877468262;12206934909;10199038331;141495652566;141856054831;7816433771;7955702566;16318005869;12046038398;141173800458;150567179240;8032872054;7929190315;42543036154;18636476725;206430995598;217450405923;7966986689;7975368155;141216620687;36788105508;140843099163;272599618851;7935943712;8036338434;156668034784;74655350366;177025512547;190940217336;7981111784;7959155615;145855770551;204801978210;161293428564;154766439118
Qual papa fundou a Televisão do Vaticano?;39324596448;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;35541659063;35935663642;35979717542;35678521593;35804759428;35796215531;36304100689;35474073966;36017489548;36045401708;36644302122;36417366441;35218787329;36444216150;36891295584;36336786798;42604281437;38251591959;35747296859;35456434319;37295409307;37814683599;75507998357;43958660821;36236343159;36256877705;38152489645;37512756866;153897046951;55871730079;36187158067;36286273722;40183971495;40189042004;150072298211;144102841818;36164151220;36000322179;44319173754;43018337282;160901778372;141136918236;37071689443;36324840651;87925606704;57151073391;158482595915;175586190633;35846200888;36466204091;147986634938;75456424923;150433768287;171781831230;36534852431;37220642951;146260097647;143744932020;138419455291;139743310464;36350081994;37165746424;138008025025;148629774201;152551438474;149200537436
Quem compôs a música para Harold e Maude?;22737793461;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;16605791141;16526985561;16379887521;16657751003;16595113415;16586659588;16284019390;16700782778;16972946066;16893591733;17905399985;17115883134;16409234454;16497979407;16924928889;17394970378;24445621458;19136832367;16591503370;16744209433;17645343953;17525031873;57623099271;24649597147;16623511298;16437153211;18168293516;18318479802;145077135188;40814921597;16915527613;16762963556;20710174049;20766964282;140436606386;134709873438;16540794841;16812618738;25715733894;24036213976;157073934077;144947056978;16608546658;17057980748;54483970204;33359472512;197657567778;147306569409;16477043979;16529362004;145089649480;51604151731;141889323600;157678772366;16786706514;16621139814;153464127830;62863072303;147158828183;145073060743;16641388840;16723977452;145969746841;144514255182;141391747775;147323766685
Liste todos os membros da Prodigy;11448194227;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11101885403;11275027435;11125790799;11096905174;11240924433;11138173328;11010356476;11342509864;11274879255;11298173867;12311715167;12360908479;11227918603;11200496341;11510817123;11496225310;17505575060;17864898723;10954257619;11001880994;11926688111;11527398193;49808613995;21272071567;10978442286;11046791437;12524388873;11900349276;148370357116;83115326108;10959770056;10935338497;15812504993;12270020489;143080826584;144506353643;11147791664;11080328372;19603354021;13033676967;149513729540;143764740981;11099708924;11115173383;45364284698;15465172158;186368151080;152681112336;11129717062;11104612499;156964794560;25544884441;138326771257;156182898062;11139165771;10998843510;139182869540;39234382096;150628489486;159525815660;11059708793;11167050512;158615921685;143248469279;140290565910;137309139654
Quem atua nos filmes espanhois produzidos por Benicio del Toro?;150139222827;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10214935134;10409508231;10427170327;10260668365;10464387599;10453700454;10319747705;10320833627;10435013186;10286486936;11845851107;11154998922;10383586478;10313274070;10839143292;10554818059;17727816209;13059056357;10370392017;10350289131;11214693367;10940066986;49979003515;18025292113;10225160304;10399730747;11801704328;10926869198;151089435979;31431487375;10466038658;10499186623;14693305548;12742114002;144831326595;134737187596;10595499512;10478236148;20377709383;17335771536;143288658576;154535958385;10459139304;10434888122;49843435267;25796592564;188547782588;192315351836;10623452660;10600141814;150550667933;46361005946;158640422637;159892432969;10575623382;10702646457;151201181470;60527344511;145009788728;149993992697;11140171164;11154867184;148215190749;150706872839;143902331733;151814510380
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?;20802798726;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;17639601932;17615322156;17146463669;17606438877;17918205727;17796820515;17835214732;17842839376;17706330149;17815309860;18835949535;18689612837;17948978605;17187171277;18461957422;18360258349;24035534716;21482982026;17748240197;17903480388;18507241056;18044392365;57393356327;57665013548;17624862063;17823814931;19017246755;18550703842;148368662778;150530806323;17271182126;17943359607;22342056779;20378566501;143639820603;144276012247;17534272293;17979949337;26860532220;23202590230;146192874860;142096544268;17943243131;17909494825;55087310444;38643336738;165824362240;156898197386;17454368972;17543410857;139156042995;65856392839;140273323131;149324905500;17988274496;17478483866;150439686996;140887145962;140793987419;149401654717;18060597194;18229479601;140555996975;139002952571;140582355933;167005246907
Em qual país está localizada Meca?;33420720836;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;12864413372;12804945388;12708961317;12700730087;12904780335;12855690961;12904260930;13176706048;12895278500;12966833134;14092753875;14207457718;12898118309;13092860232;13443927847;13051636582;20695595424;15731220264;13032142272;12968587312;13872506599;13666523843;56852436230;24047317792;13060281121;13146470117;14541150973;13704355470;140528248930;40834708215;13035217263;13173894418;16749635526;15634085213;145585145337;145097753573;13302450547;13087577373;21781844942;19844680258;157572327209;139868514274;13377672340;13226428817;51128708846;45774175714;217619802352;151472110514;13336626507;13315345149;140963276173;93172330521;146165600359;144637501795;13436777564;13380885289;146028374458;146844537251;139985375461;153926698591;13410125920;13396247948;191018273217;149494804844;152540772967;145181733093
Quantos idiomas são falados na Colômbia?;54217662673;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;13093240215;12914463157;13105027489;12995224466;13313757247;13086680676;13029172986;13432116520;13034452521;13249835071;14413826187;14531853340;13075353226;13166441965;13874856079;13311355872;20933781292;19537495696;13183339555;13093728312;14150183591;13645019276;55289589714;52393252273;13123677165;12973328286;14461466416;13939414685;139776994926;148025352595;13032138185;13244627943;17429555801;13953021171;143735607292;146939055627;13215601156;13089800064;22304621874;14315552217;145588633627;140784303655;13218634883;13109841980;48936824664;15868324571;167249612556;-1;13291981926;13667066467;144375600850;32047830491;142769041887;225483304253;13452830264;13341995645;148151209918;128281347349;146534175529;145912292623;13583417118;13407925205;143182907248;143152466776;139597985751;147580304262
Qual o maior estádio da Espanha?;12761481151;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10132438872;10169912520;10094703338;10257894833;10504416385;10335242791;10387973620;10365557694;10528529339;10241566880;11639066036;11325831083;10319819075;10410699513;10888735529;10618820601;18948973143;14432865107;10387473506;10350622485;11351071406;10904863513;57023165179;23808578628;10353195126;10363962944;11956036168;11095836917;145076815807;49614438927;10188351265;10430195548;14766188254;11484191348;143940456190;131012795343;10562734711;10476500503;19920678295;12411366875;154568523851;143433766452;10470212822;10692200337;48586918068;21551736792;186835428920;159135145078;10944031300;10849023093;145267543818;51563444685;158765247152;140724412713;11099404416;11096098742;145727667806;151731399536;144721258141;144988028820;11068828480;10917954322;143712471985;150780987762;158345489882;149892026326
Que surfistas profissionais nasceram nas Filipinas?;22407287376;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;19907508663;20157701654;20144050637;20163738885;19906707483;19855157494;20125197566;19970626097;20181157728;20560396374;21260558710;21594843718;20105091319;20476824639;20487123509;20504693541;27529250737;27473943949;20213617385;19998073056;21343653720;21066009457;63280531153;64026754218;20204697141;20268747063;21982337437;20902187869;153289602669;151292795595;20465391672;20308785776;23749726167;23904160603;143826995976;146044305392;20121908589;20115854577;28601347319;26622990411;146069708017;141236376103;20630706983;20547714903;56679000039;50154857899;184796894186;185217541599;20569943732;20254524078;142237935243;64743669601;149032479879;135550725290;20774183435;20633961504;152442116622;142130815029;141022572924;145073327954;20978307540;20724699013;148176397226;150901838997;144895328226;146932666296
Quais são os cinco condados de New York?;11226997198;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;11387174968;11203612087;11201969477;11253843909;11347602654;11255046006;11281480786;11132566231;11411470011;11263192402;12303637598;12407812515;11123191308;11228486090;11807071184;11506658537;19267928867;19076074086;11309699567;11167035285;12204382830;11850973540;52056234144;54092844455;11335269874;11273874940;13158239928;12101196970;151594839394;151637699697;11264699688;11414632069;16315038868;13011219067;146363923989;146733470011;11175046703;11309676464;21090708142;16196092051;155462559027;144398540158;11516343199;11517530970;51686212372;31628910541;256863268313;-1;11507765661;11546637273;145440573746;89607044190;144314262374;138945361437;11715155160;11761445020;153187044757;152898950820;161025255767;139825045825;12047256675;12089112593;143190105594;144112825763;151668420101;151675536560
Cola é uma bebida?;10311390077;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10431539361;10461189447;10395588155;10390332725;10444950445;10380499148;10351328468;10433501775;10439254756;10503517061;10384112730;10507468974;10377564254;10432948677;10370336983;10463282867;10437275251;10496658136;10516014979;10574643357;10467764581;10488604692;10470584198;10526503938;10577645735;10442842493;10417400878;10578781000;10494564851;10546075076;10461218376;10555888834;10497278777;10552621000;10466472737;10585315513;10371049860;10498627586;10708653411;10584273691;10846804763;10597489129;10504471269;10554720983;10435130831;10493473175;10579851644;15371917911;10470824244;10512941773;10773496891;10501812442;10492525810;10676832023;10400835781;10622369106;10640396117;10527048186;10823019766;10598905258;10589061335;10504594085;10574535026;10650015389;10646805393;10523119385
